ano,trimestre,CodigoDepartamento,departamento,CodigoMunicipio,municipio,impuestomes1,impuestomes2,impuestomes3,totalimpuesto
2015,4,47,MAGDALENA,47318,GUAMAL,25985991,23832930,22536355,72355276
2015,4,47,MAGDALENA,47545,PIJINO DEL CARMEN,13494479,8904011,12024839,34423329
2015,4,47,MAGDALENA,47703,SAN ZENON,5879067,4320153,5197935,15397155
2015,4,47,MAGDALENA,47707,SANTA ANA,19642017,12960317,17502868,50105202
2015,4,47,MAGDALENA,47720,SANTA BARBARA DE PINTO,16298168,10753958,14523187,41575313
2015,4,50,META,50110,BARRANCA DE UPIA,176089258.91829899,164791514.902475,171276274.946583,512157048.76735598
2015,4,50,META,50226,CUMARAL,206284622.047901,193050726.40018901,200647318.08126399,599982666.52935398
2015,4,50,META,50573,PUERTO LOPEZ,549427494.30038095,512884145.09285003,482088117.82209301,1544399757.2153201
2015,4,50,META,50606,RESTREPO,20180464.7334195,18884557.6044866,19627892.150060501,58692914.487966597
2015,4,54,NORTE DE SANTANDER,54099,BOCHALEMA,5645933,3077626,5495320,14218879
2015,4,54,NORTE DE SANTANDER,54172,CHINACOTA,15548739,8475695,15133954,39158388
2015,4,54,NORTE DE SANTANDER,54001,CUCUTA,36340858,20331412,36835712,93507982
2015,4,54,NORTE DE SANTANDER,54245,EL CARMEN,14619355,7969083,14229363,36817801
2015,4,54,NORTE DE SANTANDER,54250,EL TARRA,19521781,10641420,19001010,49164211
2015,4,54,NORTE DE SANTANDER,54385,LA ESPERANZA,21425817,19747241,20144607,61317665
2015,4,54,NORTE DE SANTANDER,54673,SAN CAYETANO,9941751,5419298,9676541,25037590
2015,4,54,NORTE DE SANTANDER,54720,SARDINATA,3472060,1892637,3379438,8744135
2015,4,54,NORTE DE SANTANDER,54800,TEORAMA,11115430,6059076,10818911,27993417
2015,4,54,NORTE DE SANTANDER,54810,TIBU,29381995,17842678,33723229,80947902
2015,4,54,NORTE DE SANTANDER,54820,TOLEDO,47163130,25708857,45904987,118776974
2015,4,86,PUTUMAYO,86001,MOCOA,974864.36435685097,888787.676135991,1061839.34633233,2925491.3868251699
2015,4,86,PUTUMAYO,86320,ORITO,102060761.32289299,91999291.062746897,101201046.85873,295261099.24436998
2015,4,86,PUTUMAYO,86569,PUERTO CAICEDO,15051028.8558082,13722082.219134999,16393844.340001199,45166955.4149445
2015,4,86,PUTUMAYO,86757,SAN MIGUEL,35356246.284486502,30561739.608192999,27138993.216574199,93056979.109253705
2015,4,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,43703226.197491199,38063478.938329101,35084334.220961101,116851039.35678101
2015,4,68,SANTANDER,68020,ALBANIA,112037804,109082142,105820580,326940526
2015,4,68,SANTANDER,68101,BOLIVAR,20633492,18217538,19285366,58136396
2015,4,68,SANTANDER,68190,CIMITARRA,491205214,433868873,460908870,1385982957
2015,4,68,SANTANDER,68271,FLORIAN,349213216,340000646,329834608,1019048470
2015,4,68,SANTANDER,68377,LA BELLEZA,147889901,143988428,139683166,431561495
2015,4,68,SANTANDER,68572,PUENTE NACIONAL,258548778,251728020,244201338,754478136
2015,4,68,SANTANDER,68573,PUERTO PARRA,109287552,96436910,101600040,307324502
2015,4,68,SANTANDER,68575,PUERTO WILCHES,112458108,104439210,108678389,325575707
2015,4,68,SANTANDER,68615,RIONEGRO,39447836,36085925,37396702,112930463
2015,4,68,SANTANDER,68745,SIMACOTA,63985895,56367353,58530409,178883657
2015,4,70,SUCRE,70110,BUENAVISTA,6484288,5167046,5695774,17347108
2015,4,70,SUCRE,70215,COROZAL,16270069,13576132,14234930,44081131
2015,4,70,SUCRE,70997,GALERAS,446078,497736,378650,1322464
2015,4,70,SUCRE,70473,MORROA,3256122,2773528,2843591,8873241
2015,4,70,SUCRE,70523,PALMITO,21511108,20682324,21328973,63522405
2015,4,70,SUCRE,70702,SAN JUAN BETULIA,17288527,14450156,15123751,46862434
2015,4,70,SUCRE,70713,SAN ONOFRE,2934275,22786994,26775915,52497184
2015,4,70,SUCRE,70717,SAN PEDRO,16367713,10799845,14585157,41752715
2015,4,70,SUCRE,70001,SICELEJO,32615133,28115154,28452050,89182337
2015,4,70,SUCRE,70742,SINCE,27696296,28339833,23747357,79783486
2015,4,70,SUCRE,70820,TOLU,3311776,25718598,30220704,59251078
2015,4,73,TOLIMA,73026,ALVARADO,51174830,50133841,51771096,153079767
2015,4,73,TOLIMA,73148,CARMEN DE APICALA,9784159,9200775,9419263,28404197
2015,4,73,TOLIMA,73200,COELLO,17350018,16895392,17281506,51526916
2015,4,73,TOLIMA,73217,COYAIMA,33865932,33256610,33552480,100675022
2015,4,73,TOLIMA,73268,ESPINAL,28996178,27478075,28172093,84646346
2015,4,73,TOLIMA,73270,FALAN,1033836,1012805,1045881,3092522
2015,4,73,TOLIMA,73275,FLANDES,9489387,8923579,9135485,27548451
2015,4,73,TOLIMA,73319,GUAMO,54554769,53477857,54317647,162350273
2015,4,73,TOLIMA,73055,GUAYABAL,54793252,53678659,55431679,163903590
2015,4,73,TOLIMA,73349,HONDA,25845874,25320122,26147019,77313015
2015,4,73,TOLIMA,73001,IBAGUE,41870315,41018598,42358171,125247084
2015,4,73,TOLIMA,73408,LERIDA,53242500,52159453,53862858,159264811
2015,4,73,TOLIMA,73443,MARIQUIRTA,51691748,50640244,52294038,154626030
2015,4,73,TOLIMA,73483,NATAGAIMA,58782835,57725204,58238761,174746800
2015,4,73,TOLIMA,73547,PIEDRAS,32307343,31650153,32683773,96641269
2015,4,73,TOLIMA,73678,SAN LUIS,2076479,2035489,2067454,6179422
2015,4,73,TOLIMA,73770,SUAREZ,2959056,2782621,2848700,8590377
2015,4,73,TOLIMA,73861,VENADILLO,39544187,38739787,40004938,118288912
